repeat,outer_fold,inner_fold,phase,source_id,path,kelas,label,subjenis,is_augmented,transform,transform_index
3,2,4,inner_selection,5a0b830d2c1b,dataset_batik/batik/Yogyakarta_Kawung/0032.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
3,2,4,inner_selection,7a71ef3f3ade,dataset_batik/batik/Yogyakarta_Parang/0019.jpg,batik,1,Yogyakarta_Parang,False,original,-1
3,2,4,inner_selection,eac540cba307,dataset_batik/non_batik/bunga_nonbatik/bunga (7).png,non_batik,0,bunga_nonbatik,False,original,-1
3,2,4,inner_selection,e6a8630feb76,dataset_batik/non_batik/tenun/tenun (5).png,non_batik,0,tenun,True,rot270,2
3,2,4,inner_selection,9fb8bf36fd8b,dataset_batik/batik/Solo_Parang/0028.jpg,batik,1,Solo_Parang,False,original,-1
3,2,4,inner_selection,0ed496d9169c,dataset_batik/non_batik/polos/polos (9).png,non_batik,0,polos,True,rot-12p9,3
3,2,4,inner_selection,f190f4ab82fd,dataset_batik/non_batik/bunga_nonbatik/bunga (3).png,non_batik,0,bunga_nonbatik,True,rot-6p0,3
3,2,4,inner_selection,e29a2b8d50fa,dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
3,2,4,inner_selection,21b7b85d4086,dataset_batik/non_batik/bunga_nonbatik/bunga (5).png,non_batik,0,bunga_nonbatik,True,rot270,2
3,2,4,inner_selection,8c566ec9c05a,dataset_batik/batik/SumateraBarat_Rumah_Minang/009.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
3,2,4,inner_selection,a291e5c48a49,dataset_batik/batik/SumateraBarat_Rumah_Minang/0021.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
3,2,4,inner_selection,8c566ec9c05a,dataset_batik/batik/SumateraBarat_Rumah_Minang/009.jpg,batik,1,SumateraBarat_Rumah_Minang,True,flip_v,5
3,2,4,inner_selection,24dcb9ff498b,dataset_batik/batik/batik solo/solo1.png,batik,1,batik solo,False,original,-1
3,2,4,inner_selection,5a0b830d2c1b,dataset_batik/batik/Yogyakarta_Kawung/0032.jpg,batik,1,Yogyakarta_Kawung,True,rot180,1
3,2,4,inner_selection,0ed496d9169c,dataset_batik/non_batik/polos/polos (9).png,non_batik,0,polos,True,zoom09,6
3,2,4,inner_selection,7fbd1b9fbaf8,dataset_batik/batik/SulawesiSelatan_Lontara/0013.jpg,batik,1,SulawesiSelatan_Lontara,False,original,-1
3,2,4,inner_selection,a24266798391,dataset_batik/batik/Yogyakarta_Parang/0034.jpg,batik,1,Yogyakarta_Parang,False,original,-1
3,2,4,inner_selection,9ca0fa064166,dataset_batik/batik/batik semarangan/semarangan5.jpg,batik,1,batik semarangan,True,flip_v,5
3,2,4,inner_selection,6b6b7bdfe34a,dataset_batik/non_batik/polos/polos (7).png,non_batik,0,polos,True,brightness0p90,7
3,2,4,inner_selection,3d5238641255,dataset_batik/non_batik/bunga_nonbatik/bunga1.jpg,non_batik,0,bunga_nonbatik,False,original,-1
3,2,4,inner_selection,eac540cba307,dataset_batik/non_batik/bunga_nonbatik/bunga (7).png,non_batik,0,bunga_nonbatik,True,brightness1p03,7
3,2,4,inner_selection,699c4602a8e0,dataset_batik/non_batik/modern/modern (6).png,non_batik,0,modern,True,rot90,0
3,2,4,inner_selection,d916f3c4756e,dataset_batik/non_batik/tenun/tenun (3).png,non_batik,0,tenun,True,flip_v,5
3,2,4,inner_selection,c11183e9d1cd,dataset_batik/non_batik/garis/garis1 (4).jpg,non_batik,0,garis,False,original,-1
3,2,4,inner_selection,cf833bbbc2d2,dataset_batik/batik/Batik Sekar Jagad/37.jpg,batik,1,Batik Sekar Jagad,True,rot180,1
3,2,4,inner_selection,2a17bd6593bc,dataset_batik/batik/SumateraBarat_Rumah_Minang/0014.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
3,2,4,inner_selection,bb5154fad02f,dataset_batik/non_batik/modern/modern (2).png,non_batik,0,modern,True,rot180,1
3,2,4,inner_selection,bb5154fad02f,dataset_batik/non_batik/modern/modern (2).png,non_batik,0,modern,True,rot270,2
3,2,4,inner_selection,4bd0134802da,dataset_batik/non_batik/polkadot/polkadot5.jpg,non_batik,0,polkadot,True,rot+13p3,3
3,2,4,inner_selection,e7a78b6680b5,dataset_batik/non_batik/garis/garis1 (2).jpg,non_batik,0,garis,False,original,-1
3,2,4,inner_selection,37dc41276bd9,dataset_batik/batik/Solo_Parang/0038.jpg,batik,1,Solo_Parang,False,original,-1
3,2,4,inner_selection,0ce96dcf1e27,dataset_batik/non_batik/kotak/kotak2.jpg,non_batik,0,kotak,True,flip_h,4
3,2,4,inner_selection,482d00c6689f,dataset_batik/batik/SumateraBarat_Rumah_Minang/0011.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
3,2,4,inner_selection,7a71ef3f3ade,dataset_batik/batik/Yogyakarta_Parang/0019.jpg,batik,1,Yogyakarta_Parang,True,contrast0p88,8
3,2,4,inner_selection,eb2a2549a57f,dataset_batik/batik/Yogyakarta_Kawung/004.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
3,2,all,outer_fit,c9fffdb4983d,dataset_batik/non_batik/tenun/tenun (1).png,non_batik,0,tenun,True,rot180,1
3,2,all,outer_fit,a7f92f18470f,dataset_batik/non_batik/modern/modern (4).png,non_batik,0,modern,True,zoom09,6
3,2,all,outer_fit,dac06cb81326,dataset_batik/non_batik/tenun/tenun (9).png,non_batik,0,tenun,True,rot90,0
3,2,all,outer_fit,c5761d229b6c,dataset_batik/non_batik/garis/garis1 (1).jpg,non_batik,0,garis,True,rot90,0
3,2,all,outer_fit,72cc088c4040,dataset_batik/batik/Yogyakarta_Parang/0018.jpg,batik,1,Yogyakarta_Parang,False,original,-1
3,2,all,outer_fit,e6a8630feb76,dataset_batik/non_batik/tenun/tenun (5).png,non_batik,0,tenun,True,contrast0p97,8
3,2,all,outer_fit,3db0cabb6a47,dataset_batik/batik/Solo_Parang/0032.jpg,batik,1,Solo_Parang,False,original,-1
3,2,all,outer_fit,31a7bede42b0,dataset_batik/non_batik/tenun/tenun (7).png,non_batik,0,tenun,False,original,-1
3,2,all,outer_fit,e6a8630feb76,dataset_batik/non_batik/tenun/tenun (5).png,non_batik,0,tenun,True,zoom06,6
3,2,all,outer_fit,d508f4f2374c,dataset_batik/batik/Yogyakarta_Kawung/0020.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
3,2,all,outer_fit,fc6da929304d,dataset_batik/non_batik/geometris/geometris (7).png,non_batik,0,geometris,False,original,-1
3,2,all,outer_fit,6900868add34,dataset_batik/batik/batik pekalongan/pekalongan5.jpg,batik,1,batik pekalongan,False,original,-1
3,2,all,outer_fit,9c55efc8bc01,dataset_batik/batik/Yogyakarta_Kawung/0036.jpg,batik,1,Yogyakarta_Kawung,True,flip_v,5
3,2,all,outer_fit,c23c92dfb3a6,dataset_batik/batik/Yogyakarta_Kawung/0031.jpg,batik,1,Yogyakarta_Kawung,True,brightness1p11,7
3,2,all,outer_fit,f745452e50e3,dataset_batik/batik/batik semarangan/semarangan2.jpg,batik,1,batik semarangan,False,original,-1
3,2,all,outer_fit,3d11a9f87152,dataset_batik/non_batik/geometris/geometris (9).png,non_batik,0,geometris,True,contrast0p87,8
3,2,all,outer_fit,ad3de2744108,dataset_batik/non_batik/modern/modern (7).png,non_batik,0,modern,True,rot270,2
3,2,all,outer_fit,f74bb111b026,dataset_batik/batik/Yogyakarta_Kawung/0015.jpg,batik,1,Yogyakarta_Kawung,True,rot90,0
3,2,all,outer_fit,fd0c795decdf,dataset_batik/batik/Yogyakarta_Parang/006.jpg,batik,1,Yogyakarta_Parang,False,original,-1
3,2,all,outer_fit,e9fea915240b,dataset_batik/batik/batik pekalongan/pekalongan4.jpg,batik,1,batik pekalongan,False,original,-1
3,2,all,outer_fit,eac540cba307,dataset_batik/non_batik/bunga_nonbatik/bunga (7).png,non_batik,0,bunga_nonbatik,False,original,-1
3,2,all,outer_fit,a7f92f18470f,dataset_batik/non_batik/modern/modern (4).png,non_batik,0,modern,False,original,-1
3,2,all,outer_fit,7df4d5dd4fc0,dataset_batik/batik/Solo_Parang/0029.jpg,batik,1,Solo_Parang,False,original,-1
3,2,all,outer_fit,2147c3827a53,dataset_batik/non_batik/geometris/geometris (5).png,non_batik,0,geometris,True,rot270,2
3,2,all,outer_fit,7a26d7e18b89,dataset_batik/non_batik/bunga_nonbatik/bunga (4).png,non_batik,0,bunga_nonbatik,False,original,-1
3,2,all,outer_fit,378df26e0ccb,dataset_batik/non_batik/polos/polos (4).png,non_batik,0,polos,True,zoom03,6
3,2,all,outer_fit,378df26e0ccb,dataset_batik/non_batik/polos/polos (4).png,non_batik,0,polos,True,rot270,2
3,2,all,outer_fit,c23c92dfb3a6,dataset_batik/batik/Yogyakarta_Kawung/0031.jpg,batik,1,Yogyakarta_Kawung,True,rot+10p8,3
3,2,all,outer_fit,494cc5d151c0,dataset_batik/batik/SumateraBarat_Rumah_Minang/0017.jpg,batik,1,SumateraBarat_Rumah_Minang,True,rot-3p4,3
3,2,all,outer_fit,c54620730f2e,dataset_batik/batik/Yogyakarta_Kawung/0037.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
3,2,all,outer_fit,c9420c985ea9,dataset_batik/non_batik/bunga_nonbatik/bunga (9).png,non_batik,0,bunga_nonbatik,False,original,-1
3,2,all,outer_fit,0b857a24ecf0,dataset_batik/non_batik/tenun/tenun (10).png,non_batik,0,tenun,True,flip_v,5
3,2,all,outer_fit,7a26d7e18b89,dataset_batik/non_batik/bunga_nonbatik/bunga (4).png,non_batik,0,bunga_nonbatik,True,rot+10p1,3
3,2,all,outer_fit,d916f3c4756e,dataset_batik/non_batik/tenun/tenun (3).png,non_batik,0,tenun,True,rot-8p7,3
3,2,all,outer_fit,f6b3418e39a1,dataset_batik/non_batik/geometris/geometris (2).png,non_batik,0,geometris,True,brightness1p11,7
3,2,all,outer_fit,8c566ec9c05a,dataset_batik/batik/SumateraBarat_Rumah_Minang/009.jpg,batik,1,SumateraBarat_Rumah_Minang,True,zoom10,6
3,2,all,outer_fit,cef09f780063,dataset_batik/batik/Yogyakarta_Parang/002.jpg,batik,1,Yogyakarta_Parang,False,original,-1
3,2,all,outer_fit,a10f0a7e53bd,dataset_batik/batik/Solo_Parang/0030.jpg,batik,1,Solo_Parang,False,original,-1
3,2,all,outer_fit,c9fffdb4983d,dataset_batik/non_batik/tenun/tenun (1).png,non_batik,0,tenun,False,original,-1
3,2,all,outer_fit,24dcb9ff498b,dataset_batik/batik/batik solo/solo1.png,batik,1,batik solo,False,original,-1
3,2,all,outer_fit,3f3ad4376dd0,dataset_batik/non_batik/modern/modern (8).png,non_batik,0,modern,True,rot270,2
3,2,all,outer_fit,ae689bfb028c,dataset_batik/batik/Solo_Parang/0016.jpg,batik,1,Solo_Parang,True,flip_h,4
3,2,all,outer_fit,2147c3827a53,dataset_batik/non_batik/geometris/geometris (5).png,non_batik,0,geometris,False,original,-1
3,2,all,outer_fit,dac06cb81326,dataset_batik/non_batik/tenun/tenun (9).png,non_batik,0,tenun,True,flip_v,5
3,2,all,outer_fit,eac540cba307,dataset_batik/non_batik/bunga_nonbatik/bunga (7).png,non_batik,0,bunga_nonbatik,True,rot270,2
3,2,all,outer_fit,0f308677eb60,dataset_batik/batik/Solo_Parang/0013.jpg,batik,1,Solo_Parang,False,original,-1
3,2,all,outer_fit,3d11a9f87152,dataset_batik/non_batik/geometris/geometris (9).png,non_batik,0,geometris,False,original,-1
3,2,all,outer_fit,4378ec5c01d7,dataset_batik/batik/SumateraBarat_Rumah_Minang/007.jpg,batik,1,SumateraBarat_Rumah_Minang,True,rot90,0
3,2,all,outer_fit,d9276d559999,dataset_batik/non_batik/geometris/geometris (4).png,non_batik,0,geometris,False,original,-1
3,2,all,outer_fit,27a1a686fc67,dataset_batik/non_batik/polos/polos (6).png,non_batik,0,polos,True,brightness0p96,7
3,2,all,outer_fit,5f82b8c47ed9,dataset_batik/non_batik/polos/polos (10).png,non_batik,0,polos,True,zoom03,6
3,2,all,outer_fit,973f90f1c799,dataset_batik/batik/Yogyakarta_Kawung/0033.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
3,2,all,outer_fit,0b857a24ecf0,dataset_batik/non_batik/tenun/tenun (10).png,non_batik,0,tenun,True,contrast1p05,8
3,2,all,outer_fit,7a26d7e18b89,dataset_batik/non_batik/bunga_nonbatik/bunga (4).png,non_batik,0,bunga_nonbatik,True,rot90,0
3,2,all,outer_fit,5a0b830d2c1b,dataset_batik/batik/Yogyakarta_Kawung/0032.jpg,batik,1,Yogyakarta_Kawung,True,rot180,1
3,2,all,outer_fit,5417f1939333,dataset_batik/batik/Yogyakarta_Parang/0028.jpg,batik,1,Yogyakarta_Parang,False,original,-1
3,2,all,outer_fit,a234e5ca3e30,dataset_batik/batik/batik semarangan/semarangan1.jpg,batik,1,batik semarangan,False,original,-1
3,2,all,outer_fit,f6b3418e39a1,dataset_batik/non_batik/geometris/geometris (2).png,non_batik,0,geometris,True,rot270,2
3,2,all,outer_fit,cba62b260aa8,dataset_batik/batik/batik pekalongan/pekalongan3.jpg,batik,1,batik pekalongan,False,original,-1
3,2,all,outer_fit,e49dc5a7d4dd,dataset_batik/batik/SulawesiSelatan_Lontara/0018.jpg,batik,1,SulawesiSelatan_Lontara,False,original,-1
3,2,all,outer_fit,0fd5923aff43,dataset_batik/batik/batik solo/solo5.jpg,batik,1,batik solo,True,flip_h,4
3,2,all,outer_fit,92deccab5470,dataset_batik/non_batik/geometris/geometris (10).png,non_batik,0,geometris,True,rot90,0
3,2,all,outer_fit,a592c69656eb,dataset_batik/batik/Solo_Parang/0036.jpg,batik,1,Solo_Parang,False,original,-1
3,2,all,outer_fit,5fbb49767a26,dataset_batik/batik/SumateraBarat_Rumah_Minang/0024.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
3,2,all,outer_fit,db4135d30eec,dataset_batik/non_batik/bunga_nonbatik/bunga (8).png,non_batik,0,bunga_nonbatik,False,original,-1
3,2,all,outer_fit,33eb73d4c302,dataset_batik/non_batik/modern/modern (3).png,non_batik,0,modern,False,original,-1
3,2,all,outer_fit,fc6da929304d,dataset_batik/non_batik/geometris/geometris (7).png,non_batik,0,geometris,True,flip_h,4
3,2,all,outer_fit,20802bdd836c,dataset_batik/batik/SumateraBarat_Rumah_Minang/0033.jpg,batik,1,SumateraBarat_Rumah_Minang,True,zoom07,6
3,2,all,outer_fit,cba62b260aa8,dataset_batik/batik/batik pekalongan/pekalongan3.jpg,batik,1,batik pekalongan,True,brightness1p10,7
3,2,all,outer_fit,6b6b7bdfe34a,dataset_batik/non_batik/polos/polos (7).png,non_batik,0,polos,True,rot180,1
3,2,all,outer_fit,372c786cc900,dataset_batik/non_batik/tenun/tenun (8).png,non_batik,0,tenun,True,flip_h,4
3,2,all,outer_fit,cd0513428af6,dataset_batik/batik/Yogyakarta_Parang/0012.jpg,batik,1,Yogyakarta_Parang,True,brightness0p97,7
3,2,all,outer_fit,33eb73d4c302,dataset_batik/non_batik/modern/modern (3).png,non_batik,0,modern,True,rot270,2
3,2,all,outer_fit,c11183e9d1cd,dataset_batik/non_batik/garis/garis1 (4).jpg,non_batik,0,garis,False,original,-1
3,2,all,outer_fit,21b7b85d4086,dataset_batik/non_batik/bunga_nonbatik/bunga (5).png,non_batik,0,bunga_nonbatik,True,contrast0p90,8
3,2,all,outer_fit,2147c3827a53,dataset_batik/non_batik/geometris/geometris (5).png,non_batik,0,geometris,True,flip_h,4
3,2,all,outer_fit,3c68bb5f2327,dataset_batik/batik/Yogyakarta_Parang/0038.jpg,batik,1,Yogyakarta_Parang,False,original,-1
3,2,all,outer_fit,64c221c7e69e,dataset_batik/batik/Yogyakarta_Parang/0024.jpg,batik,1,Yogyakarta_Parang,False,original,-1
3,2,all,outer_fit,c8389f7774ca,dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,batik,1,SumateraBarat_Rumah_Minang,True,rot90,0
3,2,all,outer_fit,8eabcd2abffa,dataset_batik/batik/Solo_Parang/0040.jpg,batik,1,Solo_Parang,False,original,-1
3,2,all,outer_fit,4378ec5c01d7,dataset_batik/batik/SumateraBarat_Rumah_Minang/007.jpg,batik,1,SumateraBarat_Rumah_Minang,True,rot180,1
3,2,all,outer_fit,f88b483bd98e,dataset_batik/non_batik/geometris/geometris (8).png,non_batik,0,geometris,True,zoom03,6
3,2,all,outer_fit,204cc85f05f5,dataset_batik/batik/Solo_Parang/0034.jpg,batik,1,Solo_Parang,True,flip_v,5
3,2,all,outer_fit,fc6da929304d,dataset_batik/non_batik/geometris/geometris (7).png,non_batik,0,geometris,True,rot-5p8,3
3,2,all,outer_fit,3d5238641255,dataset_batik/non_batik/bunga_nonbatik/bunga1.jpg,non_batik,0,bunga_nonbatik,True,zoom06,6
3,2,all,outer_fit,dac06cb81326,dataset_batik/non_batik/tenun/tenun (9).png,non_batik,0,tenun,True,contrast0p96,8
3,2,all,outer_fit,9c55efc8bc01,dataset_batik/batik/Yogyakarta_Kawung/0036.jpg,batik,1,Yogyakarta_Kawung,True,brightness0p97,7
3,2,all,outer_fit,cf833bbbc2d2,dataset_batik/batik/Batik Sekar Jagad/37.jpg,batik,1,Batik Sekar Jagad,False,original,-1
3,2,all,outer_fit,ffeae644af12,dataset_batik/non_batik/polkadot/polkadot4.jpg,non_batik,0,polkadot,False,original,-1
3,2,all,outer_fit,d916f3c4756e,dataset_batik/non_batik/tenun/tenun (3).png,non_batik,0,tenun,False,original,-1
3,2,all,outer_fit,4bd0134802da,dataset_batik/non_batik/polkadot/polkadot5.jpg,non_batik,0,polkadot,True,flip_v,5
3,2,all,outer_fit,0ce96dcf1e27,dataset_batik/non_batik/kotak/kotak2.jpg,non_batik,0,kotak,True,zoom08,6
3,2,all,outer_fit,1937342e6d3a,dataset_batik/non_batik/polos/polos (2).png,non_batik,0,polos,True,brightness1p08,7
3,2,all,outer_fit,db4135d30eec,dataset_batik/non_batik/bunga_nonbatik/bunga (8).png,non_batik,0,bunga_nonbatik,True,zoom09,6
3,2,all,outer_fit,bdad9f0a9e63,dataset_batik/batik/Yogyakarta_Parang/007.jpg,batik,1,Yogyakarta_Parang,False,original,-1
3,2,all,outer_fit,699c4602a8e0,dataset_batik/non_batik/modern/modern (6).png,non_batik,0,modern,True,flip_v,5
3,2,all,outer_fit,d916f3c4756e,dataset_batik/non_batik/tenun/tenun (3).png,non_batik,0,tenun,True,rot180,1
3,2,all,outer_fit,92deccab5470,dataset_batik/non_batik/geometris/geometris (10).png,non_batik,0,geometris,False,original,-1
3,2,all,outer_fit,d508f4f2374c,dataset_batik/batik/Yogyakarta_Kawung/0020.jpg,batik,1,Yogyakarta_Kawung,True,rot90,0
3,2,all,outer_fit,c1afa12764cf,dataset_batik/non_batik/garis/garis1 (5).jpg,non_batik,0,garis,True,flip_v,5
3,2,all,outer_fit,e7708ac8cb87,dataset_batik/batik/Yogyakarta_Parang/0036.jpg,batik,1,Yogyakarta_Parang,True,rot+10p5,3
3,2,all,outer_fit,4296840cb96e,dataset_batik/batik/SumateraBarat_Rumah_Minang/0012.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
3,2,all,outer_fit,c9fffdb4983d,dataset_batik/non_batik/tenun/tenun (1).png,non_batik,0,tenun,True,rot-6p3,3
3,2,all,outer_fit,56fa039f7fcf,dataset_batik/batik/SumateraBarat_Rumah_Minang/0037.jpg,batik,1,SumateraBarat_Rumah_Minang,True,contrast1p06,8
3,2,all,outer_fit,c8a756244bdd,dataset_batik/batik/Yogyakarta_Kawung/0024.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
3,2,all,outer_fit,20802bdd836c,dataset_batik/batik/SumateraBarat_Rumah_Minang/0033.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
3,2,all,outer_fit,204cc85f05f5,dataset_batik/batik/Solo_Parang/0034.jpg,batik,1,Solo_Parang,False,original,-1
3,2,all,outer_fit,bcabfe0310f4,dataset_batik/non_batik/kotak/kotak4.jpg,non_batik,0,kotak,True,rot180,1
3,2,all,outer_fit,c9420c985ea9,dataset_batik/non_batik/bunga_nonbatik/bunga (9).png,non_batik,0,bunga_nonbatik,True,brightness1p07,7
3,2,all,outer_fit,4b2cb2577a69,dataset_batik/non_batik/geometris/geometris (1).png,non_batik,0,geometris,True,rot180,1
3,2,all,outer_fit,9650ae0e9e81,dataset_batik/batik/Solo_Parang/0024.jpg,batik,1,Solo_Parang,False,original,-1
3,2,all,outer_fit,c54620730f2e,dataset_batik/batik/Yogyakarta_Kawung/0037.jpg,batik,1,Yogyakarta_Kawung,True,flip_v,5
3,2,all,outer_fit,bbdb13d788e1,dataset_batik/batik/Yogyakarta_Kawung/0035.jpg,batik,1,Yogyakarta_Kawung,True,zoom03,6
3,2,all,outer_fit,21b7b85d4086,dataset_batik/non_batik/bunga_nonbatik/bunga (5).png,non_batik,0,bunga_nonbatik,False,original,-1
3,2,all,outer_fit,3f3ad4376dd0,dataset_batik/non_batik/modern/modern (8).png,non_batik,0,modern,True,flip_v,5
3,2,all,outer_fit,6dc41f6c55a3,dataset_batik/batik/Solo_Parang/0033.jpg,batik,1,Solo_Parang,False,original,-1
3,2,all,outer_fit,a7f92f18470f,dataset_batik/non_batik/modern/modern (4).png,non_batik,0,modern,True,rot180,1
3,2,all,outer_fit,8be73861e239,dataset_batik/batik/SumateraBarat_Rumah_Minang/0018.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
3,2,all,outer_fit,798dd241fbb7,dataset_batik/batik/Solo_Parang/0031.jpg,batik,1,Solo_Parang,False,original,-1
3,2,all,outer_fit,7fbd1b9fbaf8,dataset_batik/batik/SulawesiSelatan_Lontara/0013.jpg,batik,1,SulawesiSelatan_Lontara,True,flip_h,4
3,2,all,outer_fit,aa85c99944f2,dataset_batik/batik/Yogyakarta_Parang/009.jpg,batik,1,Yogyakarta_Parang,False,original,-1
3,2,all,outer_fit,a234e5ca3e30,dataset_batik/batik/batik semarangan/semarangan1.jpg,batik,1,batik semarangan,True,contrast1p09,8
3,2,all,outer_fit,8be73861e239,dataset_batik/batik/SumateraBarat_Rumah_Minang/0018.jpg,batik,1,SumateraBarat_Rumah_Minang,True,brightness1p04,7
3,2,all,outer_fit,c11183e9d1cd,dataset_batik/non_batik/garis/garis1 (4).jpg,non_batik,0,garis,True,contrast0p90,8
3,2,all,outer_fit,cc4ed19c721d,dataset_batik/batik/Solo_Parang/0022.jpg,batik,1,Solo_Parang,False,original,-1
3,2,all,outer_fit,f88b483bd98e,dataset_batik/non_batik/geometris/geometris (8).png,non_batik,0,geometris,False,original,-1
3,2,all,outer_fit,dbb32ee71649,dataset_batik/batik/Yogyakarta_Kawung/0021.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
3,2,all,outer_fit,f74bb111b026,dataset_batik/batik/Yogyakarta_Kawung/0015.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
3,2,all,outer_fit,e9fea915240b,dataset_batik/batik/batik pekalongan/pekalongan4.jpg,batik,1,batik pekalongan,True,zoom05,6
3,2,all,outer_fit,32d738243497,dataset_batik/batik/Solo_Parang/0011.jpg,batik,1,Solo_Parang,True,rot90,0
3,2,all,outer_fit,5bfe72414caf,dataset_batik/batik/batik pekalongan/pekalongan1.jpg,batik,1,batik pekalongan,False,original,-1
3,2,all,outer_fit,8be73861e239,dataset_batik/batik/SumateraBarat_Rumah_Minang/0018.jpg,batik,1,SumateraBarat_Rumah_Minang,True,flip_v,5
3,2,all,outer_fit,9ca0fa064166,dataset_batik/batik/batik semarangan/semarangan5.jpg,batik,1,batik semarangan,True,zoom07,6
3,2,all,outer_fit,ffeae644af12,dataset_batik/non_batik/polkadot/polkadot4.jpg,non_batik,0,polkadot,True,zoom07,6
3,2,all,outer_fit,0c9036a66a5e,dataset_batik/batik/Yogyakarta_Parang/0040.jpg,batik,1,Yogyakarta_Parang,True,rot270,2
3,2,all,outer_fit,72312efd43da,dataset_batik/batik/SulawesiSelatan_Lontara/0034.jpg,batik,1,SulawesiSelatan_Lontara,False,original,-1
3,2,all,outer_fit,bb5154fad02f,dataset_batik/non_batik/modern/modern (2).png,non_batik,0,modern,False,original,-1
3,2,all,outer_fit,5749ecfbcd39,dataset_batik/non_batik/modern/modern (10).png,non_batik,0,modern,True,flip_v,5
3,2,all,outer_fit,bcabfe0310f4,dataset_batik/non_batik/kotak/kotak4.jpg,non_batik,0,kotak,True,rot90,0
3,2,all,outer_fit,27a1a686fc67,dataset_batik/non_batik/polos/polos (6).png,non_batik,0,polos,True,flip_h,4
3,2,all,outer_fit,5a0b830d2c1b,dataset_batik/batik/Yogyakarta_Kawung/0032.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
3,2,all,outer_fit,3d5238641255,dataset_batik/non_batik/bunga_nonbatik/bunga1.jpg,non_batik,0,bunga_nonbatik,True,flip_v,5
3,2,all,outer_fit,ba741b615b90,dataset_batik/batik/Yogyakarta_Kawung/0016.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
3,2,all,outer_fit,482d00c6689f,dataset_batik/batik/SumateraBarat_Rumah_Minang/0011.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
3,2,all,outer_fit,5f82b8c47ed9,dataset_batik/non_batik/polos/polos (10).png,non_batik,0,polos,True,flip_v,5
3,2,all,outer_fit,6900868add34,dataset_batik/batik/batik pekalongan/pekalongan5.jpg,batik,1,batik pekalongan,True,rot+5p5,3
3,2,all,outer_fit,a291e5c48a49,dataset_batik/batik/SumateraBarat_Rumah_Minang/0021.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
3,2,all,outer_fit,3db82daf6e86,dataset_batik/non_batik/tenun/tenun (4).png,non_batik,0,tenun,False,original,-1
3,2,all,outer_fit,0fd5923aff43,dataset_batik/batik/batik solo/solo5.jpg,batik,1,batik solo,True,zoom09,6
3,2,all,outer_fit,0fd5923aff43,dataset_batik/batik/batik solo/solo5.jpg,batik,1,batik solo,False,original,-1
3,2,all,outer_fit,339148643a6c,dataset_batik/batik/SulawesiSelatan_Lontara/006.jpg,batik,1,SulawesiSelatan_Lontara,True,flip_v,5
3,2,all,outer_fit,32d738243497,dataset_batik/batik/Solo_Parang/0011.jpg,batik,1,Solo_Parang,True,flip_v,5
3,2,all,outer_fit,9ca0fa064166,dataset_batik/batik/batik semarangan/semarangan5.jpg,batik,1,batik semarangan,False,original,-1
3,2,all,outer_fit,fd0c795decdf,dataset_batik/batik/Yogyakarta_Parang/006.jpg,batik,1,Yogyakarta_Parang,True,rot180,1
3,2,all,outer_fit,c8389f7774ca,dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
3,2,all,outer_fit,bcabfe0310f4,dataset_batik/non_batik/kotak/kotak4.jpg,non_batik,0,kotak,False,original,-1
3,2,all,outer_fit,7cb908544ba8,dataset_batik/batik/Yogyakarta_Kawung/0019.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
3,2,all,outer_fit,7cb908544ba8,dataset_batik/batik/Yogyakarta_Kawung/0019.jpg,batik,1,Yogyakarta_Kawung,True,rot-9p9,3
3,2,all,outer_fit,8050e3061ee9,dataset_batik/non_batik/modern/modern (1).png,non_batik,0,modern,True,rot180,1
3,2,all,outer_fit,2a17bd6593bc,dataset_batik/batik/SumateraBarat_Rumah_Minang/0014.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
3,2,all,outer_fit,6442e19a4f03,dataset_batik/batik/Solo_Parang/0010.jpg,batik,1,Solo_Parang,False,original,-1
